volume,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction,volume_category,federal_financing_bank_category,sentiment_category
14487.64060903,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,-0.1863057835234536,Down,High,Bank3,VeryNegative
15937.73176483,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4250613124139847,Down,High,Bank3,Neutral
4958.38361329,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1821720098907297,Down,Low,Bank3,Negative
9346.70807899,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1334165913443411,Down,Medium,Bank3,Negative
9816.79599936,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4875781452283262,Down,Medium,Bank3,Positive
2324.21500373,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2537351608276367,Up,VeryLow,Bank3,Negative
2054.79092364,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2101182481516962,Down,VeryLow,Bank3,Negative
21418.04594647,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3155276572704315,Down,VeryHigh,Bank3,Neutral
15201.5824773,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,-0.1690958495075638,Up,High,Bank3,VeryNegative
11392.79835017,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.2729692463080088,Down,Medium,Bank3,Negative
10530.35898848,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3238923850655555,Up,Medium,Bank3,Neutral
11381.0258738,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.4188622725420984,Down,Medium,Bank3,Neutral
3199.03650127,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.3980458836401662,Up,VeryLow,Bank3,Neutral
4263.22924826,2.513,0.0,2.969,1.138,4.095,3.676,3.266,3.334,2.99,5.352,3.156,5.439,0.702,2.56,4.902,3.477,0.1063974115583631,Up,VeryLow,Bank3,VeryNegative
12326.70696465,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.6255643318096796,Up,High,Bank2,VeryPositive
10688.64132628,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0614471533232264,Down,Medium,Bank2,VeryNegative
12066.71677065,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.7505164973113847,Down,Medium,Bank2,VeryPositive
17969.35692426,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.1723246912956237,Down,VeryHigh,Bank2,Negative
28052.41501655,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,-0.2226653048992156,Down,VeryHigh,Bank2,VeryNegative
6449.32501293,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,-0.0185540728625796,Up,Low,Bank2,VeryNegative
5320.91645368,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.3429297518730163,Down,Low,Bank2,Neutral
19043.04861272,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0058440583092825,Up,VeryHigh,Bank2,VeryNegative
11757.76025902,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.1701495584688688,Up,Medium,Bank2,Negative
11619.63229345,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.6054219292476772,Down,Medium,Bank2,VeryPositive
11433.53379518,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.3953502599398294,Down,Medium,Bank2,Neutral
10516.60400149,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.026239924177979,Up,Medium,Bank2,VeryNegative
4255.10545721,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.2783961711391325,Up,VeryLow,Bank2,Negative
6132.37403058,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5001099256908192,Up,Low,Bank2,Positive
20601.73387957,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.1404112345293948,Up,VeryHigh,Bank2,Negative
14691.92002303,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.6276546644197928,Up,High,Bank2,VeryPositive
10647.79709095,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.7088845469449696,Down,Medium,Bank2,VeryPositive
7637.52760383,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5350392092551504,Down,Low,Bank2,Positive
15163.05745737,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0474101630124179,Up,High,Bank2,VeryNegative
4671.38885135,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.2708257329173204,Up,VeryLow,Bank2,Negative
6027.86201344,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.3523306041955948,Up,Low,Bank2,Neutral
11844.79119584,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.0962188437581062,Down,Medium,Bank2,VeryNegative
10791.03782177,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.8029658457128013,Down,Medium,Bank2,VeryPositive
7702.25551129,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5369216335671289,Down,Low,Bank2,Positive
10452.25571747,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.4147820027974935,Up,Medium,Bank2,Neutral
9315.20918753,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.8632580674927809,Up,Medium,Bank2,VeryPositive
10233.62198513,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.7759924347400665,Down,Medium,Bank2,VeryPositive
3505.5483691,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.5478778736665845,Up,VeryLow,Bank2,Positive
13641.48475825,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.457974457390168,Down,High,Bank2,Positive
8733.57157991,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.585879803606958,Down,Medium,Bank2,Positive
8986.37529253,2.434,0.0,3.009,1.14,4.076,3.726,3.281,3.344,3.029,5.351,3.162,5.418,0.716,2.587,4.762,3.478,0.2471109195189042,Down,Medium,Bank2,Negative
15636.72205775,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.2425110017880797,Up,High,Bank2,VeryNegative
15390.00963957,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2893820901711781,Down,High,Bank2,Negative
8019.39450918,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.4657253654564128,Down,Low,Bank2,Positive
10319.01091658,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7015130115879906,Down,Medium,Bank2,VeryPositive
59125.78926672,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.0683552912303379,Down,VeryHigh,Bank2,VeryNegative
16897.67519536,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.072424488954055,Up,High,Bank2,VeryNegative
13971.5151871,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.0496051688085902,Down,High,Bank2,VeryNegative
20623.04985861,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3931477755308151,Up,VeryHigh,Bank2,Neutral
11569.80744379,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.5406995064445904,Down,Medium,Bank2,Positive
3157.63609699,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.1100097533428307,Up,VeryLow,Bank2,VeryNegative
5229.37008498,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3694992376698388,Down,Low,Bank2,Neutral
12183.92944247,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3294561234387483,Up,Medium,Bank2,Neutral
10879.76363828,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3951101556846073,Up,Medium,Bank2,Neutral
12938.61473824,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.0732837025196321,Down,High,Bank2,VeryNegative
14506.63316989,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.5888373125482489,Down,High,Bank2,VeryPositive
11930.21788221,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.1627843918544905,Up,Medium,Bank2,Negative
2787.56355634,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7191691955498286,Up,VeryLow,Bank2,VeryPositive
4325.64817169,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.235694638123879,Down,VeryLow,Bank2,Negative
8539.29378706,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.3092013918691211,Up,Low,Bank2,Neutral
11062.05279919,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.5154289559314125,Down,Medium,Bank2,Positive
13380.11101719,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2273990493554335,Up,High,Bank2,Negative
9608.6955368,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7366780075334733,Down,Medium,Bank2,VeryPositive
17852.77117167,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.4391406134322836,Up,VeryHigh,Bank2,Positive
5020.91676004,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.588196948260972,Up,Low,Bank2,VeryPositive
4012.30764642,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,-0.0815767407417297,Up,VeryLow,Bank2,VeryNegative
10741.96651081,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.7216215057373045,Down,Medium,Bank2,VeryPositive
14195.89496578,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2902639541774988,Down,High,Bank2,Negative
10001.12169866,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.274432670407825,Down,Medium,Bank2,Negative
10933.22040343,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.4114875610385621,Up,Medium,Bank2,Neutral
9382.9124508,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2656634154228064,Down,Medium,Bank2,Negative
1368.21775121,2.434,0.0,3.065,1.13,4.009,3.85,3.331,3.391,3.087,5.345,3.178,5.371,0.734,2.66,4.562,3.482,0.2210828004280726,Down,VeryLow,Bank2,Negative
4411.05388122,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.17873474823104,Down,VeryLow,Bank2,Negative
4318.6544603,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.0644639322632237,Up,VeryLow,Bank2,VeryNegative
8264.44971184,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3618872686227162,Down,Low,Bank2,Neutral
13715.96171494,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,-0.047209448063815,Up,High,Bank2,VeryNegative
12281.57828747,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,-0.2068771318026951,Down,High,Bank2,VeryNegative
18495.45064356,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.1711555245129958,Down,VeryHigh,Bank2,Negative
3284.57722628,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3255122312728096,Up,VeryLow,Bank2,Neutral
3684.86816392,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4208227655717304,Up,VeryLow,Bank2,Neutral
10203.03329517,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.2541724114582456,Up,Medium,Bank2,Negative
6433.21371111,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3744015148392429,Up,Low,Bank2,Neutral
11678.94297124,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.1832546004743287,Down,Medium,Bank2,Negative
10175.62390483,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.2500797067697231,Up,Medium,Bank2,Negative
11935.95544754,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3489546957115332,Up,Medium,Bank2,Neutral
3147.39019631,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4214039200828189,Down,VeryLow,Bank2,Neutral
3975.3568185,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5517361781001091,Down,VeryLow,Bank2,Positive
7654.10991835,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5657837291558583,Down,Low,Bank2,Positive
11701.89074715,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5450465677678584,Up,Medium,Bank2,Positive
11471.50683029,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.6418445908361011,Up,Medium,Bank2,VeryPositive
15075.86835522,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.399838990278733,Up,High,Bank2,Neutral
10636.1082809,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5027194455913875,Up,Medium,Bank2,Positive
1960.85712028,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4731473787128925,Up,VeryLow,Bank2,Positive
2882.2341982,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4647850031654039,Up,VeryLow,Bank2,Positive
7014.74459935,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.5430782741970485,Down,Low,Bank2,Positive
8933.46473574,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.3118055979995167,Up,Medium,Bank2,Neutral
5909.09510453,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.447263667345047,Down,Low,Bank2,Positive
12789.85035505,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4556561273687026,Up,High,Bank2,Positive
9529.0168808,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.9004325357576212,Up,Medium,Bank2,VeryPositive
2755.22680581,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.1419156691720408,Up,VeryLow,Bank2,Negative
2721.35197741,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.4320388828005109,Down,VeryLow,Bank2,Neutral
10629.74147917,2.434,0.0,3.05,1.13,3.874,3.832,3.348,3.415,3.072,5.288,3.186,5.164,0.74,2.688,4.448,3.494,0.1269918403029441,Down,Medium,Bank2,Negative
15970.80295516,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3788700546088971,Down,High,Bank2,Neutral
8764.03050337,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.2662510437965392,Down,Medium,Bank2,Negative
7834.55718072,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.1958419572223316,Up,Low,Bank2,Negative
7884.21831808,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.2953330174088477,Up,Low,Bank2,Negative
1783.56564961,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.5110588426249367,Down,VeryLow,Bank2,Positive
2086.21821773,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.1030439423190222,Up,VeryLow,Bank2,VeryNegative
10707.1500015,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3047414448857307,Down,Medium,Bank2,Negative
6566.33034742,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.18797487154603,Down,Low,Bank2,Negative
7582.36723494,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.0865902006626129,Down,Low,Bank2,VeryNegative
10462.57962276,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.2432659247091838,Down,Medium,Bank2,Negative
11454.9900534,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.0992809770568724,Up,Medium,Bank2,VeryNegative
3943.90648994,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.2914502320751067,Up,VeryLow,Bank2,Negative
2257.61460657,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.0761067860266741,Down,VeryLow,Bank2,VeryNegative
13638.71106556,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.1823988917199048,Up,High,Bank2,Negative
16324.01191342,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3062713261806603,Up,High,Bank2,Negative
12465.75691229,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.4749742622886385,Up,High,Bank2,Positive
7912.22639285,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.4588863483181705,Down,Low,Bank2,Positive
11802.74441943,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3105032669531332,Up,Medium,Bank2,Neutral
1868.86958754,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.1782219860951105,Down,VeryLow,Bank2,Negative
2632.89214855,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.4063532729943593,Up,VeryLow,Bank2,Neutral
10226.59346669,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.0348103589133212,Down,Medium,Bank2,VeryNegative
8598.06472763,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3021202526309273,Up,Medium,Bank2,Negative
9021.17140157,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.6011233744876725,Down,Medium,Bank2,VeryPositive
10016.19830413,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.0186554503440857,Up,Medium,Bank2,VeryNegative
14485.49253537,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3084273183032085,Down,High,Bank2,Neutral
2949.2199701,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.5032886171340941,Up,VeryLow,Bank2,Positive
2819.59766921,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.6601172769069671,Up,VeryLow,Bank2,VeryPositive
16140.14013624,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.7023351836772191,Up,High,Bank2,VeryPositive
20616.91187006,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3694063912738453,Up,VeryHigh,Bank2,Neutral
13543.49337837,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.6320367656648158,Down,High,Bank2,VeryPositive
14726.78460342,2.434,0.0,3.021,1.13,3.527,3.717,3.324,3.392,3.042,5.154,3.196,4.728,0.747,2.73,4.339,3.491,0.3787883550956331,Down,High,Bank2,Neutral
15295.28781188,2.434,0.0,3.028,1.191,3.489,3.808,3.302,3.363,3.051,4.901,3.205,4.677,0.773,2.766,4.095,3.489,-0.079832695921262,Down,High,Bank2,VeryNegative
2203.99644104,2.434,0.0,3.028,1.191,3.489,3.808,3.302,3.363,3.051,4.901,3.205,4.677,0.773,2.766,4.095,3.489,0.1058182466775178,Down,VeryLow,Bank2,VeryNegative
6758.88506466,2.434,0.0,3.028,1.191,3.489,3.808,3.302,3.363,3.051,4.901,3.205,4.677,0.773,2.766,4.095,3.489,-0.0468165679981833,Down,Low,Bank2,VeryNegative
12431.01371517,2.434,0.0,3.028,1.191,3.489,3.808,3.302,3.363,3.051,4.901,3.205,4.677,0.773,2.766,4.095,3.489,0.0073367509245871,Down,High,Bank2,VeryNegative
